,id,lat,lng,households,buildDate,score,m2,p,min_sales,max_sales,avg_sales,구
2311,6252,37.48099833,127.0050018,126,200304,3.3,105,32,131040.0,145440.0,132800.0,서초구
2312,13908,37.4820508,127.0413085,36,200312,0.0,29,9,28800.0,108800.0,88000.0,서초구
2313,11281,37.48447425,127.0366561,68,200612,5.0,111,34,114720.0,122720.0,118400.0,서초구
2314,10260,37.48531106,127.0344042,176,200601,3.0,47,14,53120.0,96000.0,75200.0,강남구
2315,13966,37.48172633,127.0053501,48,199512,4.0,43,13,35200.0,44800.0,38400.0,서초구
2316,4545,37.48420201,127.0099679,103,199904,5.0,56,17,43840.0,132480.0,88000.0,서초구
2317,50153,37.4850911,127.011925,81,201912,2.0,21,6,37600.0,51200.0,49600.0,서초구
2318,12193,37.48514488,127.0357564,96,200703,4.5,141,43,113600.0,235200.0,119200.0,강남구
2319,38131,37.4799784,127.002334,353,201810,5.0,80,24,134880.0,216960.0,160000.0,서초구
2320,10037,37.48051547,127.0026501,31,200411,5.0,216,65,172800.0,217600.0,184000.0,서초구
2321,58673,37.48300044,127.0030132,40,201703,0.0,65,20,92800.0,92800.0,92800.0,서초구
2322,10259,37.48530521,127.0033061,67,200506,4.0,265,80,280000.0,345600.0,308800.0,서초구
2323,34426,37.50590134,126.9380035,471,201608,4.5,81,25,103520.0,132480.0,110400.0,동작구
2324,6057,37.50521027,126.9346885,517,200412,4.0,84,25,75840.0,92000.0,84800.0,동작구
2325,58351,37.5115817,126.9359582,36,196812,0.0,42,13,17600.0,25600.0,24000.0,동작구
2326,16403,37.5076467,126.9418072,49,197411,3.6,61,18,30080.0,34240.0,31200.0,동작구
2327,33357,37.50579834,126.9420013,202,201602,4.4,84,25,83680.0,98080.0,88800.0,동작구
2328,3985,37.51077296,126.9313085,278,199912,4.6,84,25,47520.0,106400.0,69600.0,동작구
2329,4193,37.51189847,126.9331489,134,199711,4.0,69,21,41920.0,69440.0,61600.0,동작구
2330,2970,37.50972345,126.9300427,798,199504,3.7,71,21,51040.0,61280.0,57600.0,동작구
2331,6160,37.51203779,126.9310043,100,200306,4.4,160,48,112000.0,112000.0,112000.0,동작구
2332,17868,37.50600425,126.9438262,415,200712,4.5,76,23,84000.0,103200.0,97600.0,동작구
2333,19179,37.50463448,126.943325,190,201003,4.1,112,34,91200.0,153600.0,96000.0,동작구
2334,33356,37.50400162,126.9430008,582,201601,4.1,83,25,65280.0,105920.0,96800.0,동작구
2335,5396,37.50750016,126.9443453,1696,200102,3.9,85,26,59680.0,97280.0,79200.0,동작구
2336,18411,37.50999382,126.9436648,299,201008,4.3,79,24,86880.0,101920.0,93600.0,동작구
2337,6291,37.50152884,126.9316427,389,200311,4.1,80,24,68640.0,96640.0,80800.0,동작구
2338,3984,37.51269359,126.9307729,514,199408,4.0,77,23,60640.0,72800.0,71200.0,동작구
2339,16686,37.5024579,126.94205,1122,200709,4.0,79,24,84320.0,149760.0,104000.0,동작구
2340,23664,37.5120808,126.942428,32,197811,0.0,80,24,48000.0,48000.0,48000.0,동작구
2341,6100,37.51204386,126.9290814,609,200306,4.3,105,32,103360.0,103360.0,103200.0,동작구
2342,24947,37.50259106,126.9434532,138,201404,4.2,84,25,86400.0,227200.0,100000.0,동작구
2343,18068,37.5029267,126.9444211,162,200810,4.9,95,29,80000.0,98400.0,97600.0,동작구
2344,9894,37.51092795,126.9451345,175,200107,4.1,83,25,61600.0,67840.0,64800.0,동작구
2345,645,37.509594,126.926159,487,199401,4.1,103,31,96800.0,96800.0,96800.0,동작구
2346,6271,37.50075265,126.9427037,400,200404,3.8,107,32,80640.0,124960.0,88800.0,동작구
2347,921,37.51421385,126.9297037,206,199901,3.4,83,25,56480.0,77760.0,69600.0,동작구
2348,204,37.5074173,126.924915,1628,199311,4.3,84,25,68000.0,141760.0,98400.0,동작구
2349,3761,37.51415909,126.9285365,90,199705,3.0,76,23,54720.0,88800.0,70400.0,동작구
2350,14449,37.51145793,126.9257023,163,200603,4.6,103,31,102240.0,108320.0,106400.0,동작구
2351,15399,37.5138413,126.9274871,130,200511,4.3,79,24,74720.0,102240.0,77600.0,동작구
