시군구명,시설명,상세주소,경도,위도
영등포구,신영초등학교 운동장,서울특별시 영등포구 대림동   781-0,126.896069,37.50035
강동구,천호초등학교,서울특별시 강동구  구천면로 310-11  (천호동),127.136443,37.547308
송파구,서울가동초등학교 운동장,서울특별시 송파구 가락동   163,127.130388,37.497142
양천구,강신초등학교 교사시설,서울특별시 양천구  월정로 280  (신월동),126.829448,37.542539
종로구,매동초등학교,서울특별시 종로구 필운동   32-0,126.966852,37.577191
성동구,성동종합사회복지관 복지관 주차장,서울특별시 성동구 마장동   527-2,127.033907,37.570535
노원구,상수초등학교,서울특별시 노원구  동일로216길 66  (상계동),127.064412,37.651844
강서구,서낭당근린공원,서울특별시 강서구 등촌동   706-0,126.849963,37.558526
성동구,도선고등학교 운동장,서울특별시 성동구 하왕십리동   533-0,127.026743,37.567033
강동구,둔촌고등학교(운동장),서울특별시 강동구 둔촌동   79-3,127.144596,37.530875
성북구,석관초등학교(운동장),서울특별시 성북구 석관동   205-0,127.058995,37.61081
동작구,사당중학교,서울특별시 동작구 사당동   209-16,126.9689,37.4879
영등포구,대림중학교 운동장,서울특별시 영등포구 대림동   959-0,126.907639,37.492143
강남구,개포초등학교 운동장,서울특별시 강남구 개포동   188-0,127.070831,37.486599
강동구,동신중학교,서울특별시 강동구  진황도로 72  (천호동),127.134476,37.536743
양천구,신월5동주민센터,서울특별시 양천구  화곡로4길 10  (신월동),126.827202,37.538895
동대문구,전일중학교,서울특별시 동대문구  사가정로13길 67  (전농동),127.058519,37.581837
성동구,거주자우선주차장(사근동),서울특별시 성동구 사근동   282-2,127.047297,37.564656
노원구,상천초등학교,서울특별시 노원구  덕릉로 443  (상계동),127.058393,37.646393
강북구,하늘어린이공원,서울특별시 강북구 미아동   791-3853,127.010933,37.624405
송파구,서울가주초등학교 운동장,서울특별시 송파구 가락동   140-6,127.129262,37.496638
동작구,서울신길초등학교,서울특별시 동작구  알마타길 16  (대방동),126.9266,37.5104
성동구,도선어린이 공원,서울특별시 성동구 홍익동   369-0,127.03166,37.565481
노원구,을지초등학교 운동장,서울특별시 노원구 중계동   360-0,127.072973,37.650863
은평구,박석공원,서울특별시 은평구 갈현동   416-3,126.918522,37.625142
강남구,휘문중학교 운동장,서울특별시 강남구 대치동   952-1,127.061858,37.505401
중랑구,신묵초등학교운동장,서울특별시 중랑구 묵동   246-12,127.075552,37.60717
동작구,남성중학교,서울특별시 동작구 사당동   304-45,126.972489,37.478825
영등포구,서울당산중학교 운동장,서울특별시 영등포구 당산동   121-0,126.907408,37.531882
강서구,등촌근린공원,서울특별시 강서구 등촌동   687-4,126.841791,37.56337
강서구,달빛공원,서울특별시 강서구 화곡동   783-1,126.862917,37.531143
마포구,성산중학교 운동장 ,서울특별시 마포구 합정동   365-1,126.915898,37.54718
종로구,사직공원,서울특별시 종로구 사직동   1-28,126.967572,37.575771
강동구,둔촌중학교(운동장),서울특별시 강동구 둔촌동   19-1,127.146489,37.530632
노원구,온곡초등학교,서울특별시 노원구  한글비석로52길 59  (상계동),127.065596,37.667637
동작구,대방동주민센터,서울특별시 동작구  여의대방로44길 20  (대방동),126.926254,37.508174
노원구,을지중학교 운동장,서울특별시 노원구 중계동   360-19,127.071752,37.649474
성동구,성동구보건소 주차장,서울특별시 성동구 홍익동   16-15,127.032972,37.567006
마포구,양화어린이공원,서울특별시 마포구 합정동   394-1,126.908368,37.550293
강서구,솔뫼공원,서울특별시 강서구 화곡동   379-32,126.83859,37.537956
중랑구,묵현초등학교운동장,서울특별시 중랑구 묵동   242-55,127.073652,37.608984
강동구,일자산 공원 중앙광장,서울특별시 강동구 둔촌동   산140-0,127.536111,37.536111
강서구,모태공원,서울특별시 강서구 화곡동   892-17,126.849511,37.529453
강동구,성내도서관,서울특별시 강동구  성안로 106-1  (성내동),127.133343,37.532858
성동구,왕십리 광장,서울특별시 성동구 행당동   192-3,127.036992,37.561562
동대문구,배봉초등학교,서울특별시 동대문구  사가정로 193  (전농동),127.066784,37.580122
영등포구,신우어린이공원,서울특별시 영등포구 대림동   657-0,126.899246,37.503165
종로구,삼청공원,서울특별시 종로구 삼청동   산2-1,126.980345,37.589404
은평구,구산초등학교 운동장,서울특별시 은평구 구산동   145-2,126.909494,37.612637
송파구,석촌중학교 운동장,서울특별시 송파구 가락동   43,127.121311,37.500721
양천구,신월6동주민센터,서울특별시 양천구  남부순환로 609  (신월동),126.843625,37.516328
강북구,늘푸른공원,서울특별시 강북구 미아동   797-9,127.017428,37.625374
동작구,서울신남성초등학교,서울특별시 동작구 사당동   199-1,126.965405,37.488509
영등포구,도림동 유수지 ,서울특별시 영등포구 도림동   254-0,126.897533,37.506573
강남구,개포서근린공원,서울특별시 강남구 개포동   180-0,127.063797,37.488824
노원구,상곡초등학교,서울특별시 노원구  노원로38길 34  (상계동),127.062281,37.662731
송파구,송파중학교 운동장,서울특별시 송파구 가락동   139,127.129915,37.495633
동작구,동작고등학교,서울특별시 동작구 사당동   236-5,126.965108,37.482611
성동구,행당중학교 운동장,서울특별시 성동구 행당동   66-3,127.042631,37.555536
노원구,서라벌고등학교운동장,서울특별시 노원구 중계동   313-0,127.075824,37.645218
강북구,청암어린이공원,서울특별시 강북구 미아동   776-17,127.014942,37.624088
동작구,서울문창초등학교,서울특별시 동작구  신대방2길 14  (신대방동),126.913912,37.488915
영등포구,원지어린이공원,서울특별시 영등포구 대림동   690-0,126.89951,37.497773
성동구,동명초등학교 운동장,서울특별시 성동구 마장동   560-0,127.035843,37.568424
강서구,큰별공원,서울특별시 강서구 화곡동   46-41,126.848945,37.544438
중랑구,동원초등학교운동장,서울특별시 중랑구 망우동   216,127.104967,37.604908
동대문구,전농2동주민센터,서울특별시 동대문구  사가정로 137  (전농동),127.060046,37.578074
마포구,양화진역사공원,서울특별시 마포구 합정동   139-21,126.911107,37.545679
강서구,골말공원,서울특별시 강서구 화곡동   865-1,126.856127,37.533213
종로구,덕성여자중학교,서울특별시 종로구 송현동   34-0,126.981778,37.57777
강동구,천동초등학교 운동장,서울특별시 강동구 길동   371-1,127.137569,37.540576
강동구,명원초등학교,서울특별시 강동구  명일로 364  (명일동),127.150332,37.551301
강남구,한마음공원,서울특별시 강남구 개포동   12-3,127.075894,37.495786
은평구,은평중학교  운동장,서울특별시 은평구 구산동   182-44,126.909135,37.610744
양천구,신서중학교 체육관,서울특별시 양천구  중앙로 206  (신정동),126.856161,37.515658
영등포구,고추말어린이공원,서울특별시 영등포구 도림동   23-1,126.907037,37.511644
강남구,청담초등학교 운동장,서울특별시 강남구 청담동   142-0,127.045288,37.527947
강동구,서울컨벤션고등학교,서울특별시 강동구  동남로 968  (고덕동),127.15821,37.560001
강서구,호돌이공원,서울특별시 강서구 화곡동   906-26,126.846027,37.528192
양천구,양목초등학교,서울특별시 양천구  목동로11길 30  (신정동),126.86123,37.52369
마포구,한마음어린이공원,서울특별시 마포구 망원동   381-1,126.907962,37.554746
성동구,한양광장,서울특별시 성동구 행당동   20-2,127.040191,37.557953
중랑구,망우초등학교운동장,서울특별시 중랑구 망우동   153-1,127.103434,37.59833
영등포구,두암어린이공원,서울특별시 영등포구 대림동   715-0,126.897371,37.495501
종로구,상명대학교사범대학부속여자중고등학교,서울특별시 종로구 홍지동   56-0,126.953789,37.603563
은평구,구산중학교 운동장,서울특별시 은평구 구산동   182-45,126.908997,37.609339
강북구,오패어린이공원,서울특별시 강북구 미아동   258-236,127.030109,37.622281
송파구,서울평화초등학교 운동장,서울특별시 송파구 가락동   106,127.12238,37.49138
강동구,신명중학교(운동장),서울특별시 강동구 길동   42-0,127.14995,37.54094
은평구,은평초등학교 강당,서울특별시 은평구  은평로 239  (녹번동),126.934431,37.601795
노원구,중계초등학교 운동장,서울특별시 노원구 중계동   449-2,127.072721,37.657687
성동구,마장중학교 운동장,서울특별시 성동구 마장동   766-49,127.042183,37.56789
동대문구,동대문중학교,서울특별시 동대문구  사가정로 59  (전농동),127.052259,37.574643
강서구,하마터공원,서울특별시 강서구 화곡동   883-3,126.853738,37.530076
동작구,수도여자고등학교,서울특별시 동작구  여의대방로10길 73  (신대방동),126.915514,37.493069
동작구,상도중학교,서울특별시 동작구 사당동   181-20,126.9615,37.4903
송파구,가원중학교 운동장,서울특별시 송파구 가락동   106-3,127.122874,37.490796
동대문구,답십리초등학교,서울특별시 동대문구  전농로3길 23  (답십리동),127.055423,37.568992
마포구,망원숲공원,서울특별시 마포구 망원동   460-5,126.89968,37.553839
중랑구,봉화중학교운동장,서울특별시 중랑구 망우동   122-1,127.103952,37.596236
은평구,동명여자고등학교 운동장,서울특별시 은평구 대조동   91-20,126.924528,37.614365
동작구,서울대림초등학교,서울특별시 동작구 대방동   391-62,126.925733,37.500648
노원구,중계중학교 운동장,서울특별시 노원구 중계동   358-3,127.075046,37.655479
성동구,동마장 공원,서울특별시 성동구 마장동   780-1,127.045787,37.566051
강동구,신명초등학교운동장,서울특별시 강동구 길동   42-0,127.149849,37.540824
강서구,바탕골공원,서울특별시 강서구 화곡동   1016-34,126.83471,37.544546
강동구,고덕중학교,서울특별시 강동구  동남로82길 94  (고덕동),127.161297,37.559984
강남구,청수근린공원,서울특별시 강남구 청담동   134-13,127.058419,37.523298
양천구,목일중학교,서울특별시 양천구  목동동로8길 70  (신정동),126.874308,37.513309
강서구,연지공원,서울특별시 강서구 화곡동   1109,126.853261,37.554668
동작구,서울보라매초등학교,서울특별시 동작구  여의대방로16길 30  (신대방동),126.916,37.4958
