,id,lat,lng,households,buildDate,score,m2,p,min_sales,max_sales,avg_sales,구,distance_park,distance_subway,distance_mart,distance_hospital,distance_library,distance_school,distance_eq_shelter,distance_fire_station,crime,cctv
47,12106,37.6713926,127.0513971,117,200207,4.3,105,32,45440.0,45440.0,45600.0,노원구,160.55093785515527,705.5051538538768,3821.2847789613884,2665.934093048529,232.74662653742357,101.6577768107526,121.0316468719339,4087.8252258210105,3743,2415
48,2805,37.67227599,127.0504093,465,199312,3.7,85,26,47840.0,48960.0,48000.0,노원구,291.4214393588378,673.0441017076589,3946.1424425164723,2789.030701516338,315.2455902596652,226.20908575592074,248.54679779551532,4213.860636495485,3743,2415
49,12370,37.66776924,127.0798574,42,200201,3.5,92,28,40000.0,56000.0,40800.0,노원구,245.70135285127162,313.68678987266964,3259.68346496668,2606.1786137090035,644.5909671017813,190.23364036550853,160.0001523122604,3385.362353577581,3743,2415
50,20215,37.6745512,127.0476767,80,201012,4.5,108,33,45440.0,55840.0,48000.0,도봉구,149.59190523950483,644.6286019905349,704.7778742075762,3573.129866502618,551.5844022269087,722.9640792295049,167.64579884139735,1238.1527011700723,2179,1629
51,2811,37.6661668,127.0593183,1739,198810,3.9,58,18,24320.0,54720.0,33600.0,노원구,177.85312167415864,173.9420878936519,3039.186388984414,1927.1892952134692,436.3378595107734,166.48350835067274,181.80711927417985,3287.952174286454,3743,2415
52,5535,37.66477818,127.0680443,471,198805,3.6,64,19,24640.0,39360.0,32000.0,노원구,120.68159769613887,632.8486319200239,2773.26636116563,1831.3711541690047,231.40649044635964,292.2951846594438,139.3563133585874,2977.049948816392,3743,2415
53,2946,37.67343742,127.0480841,2450,199610,3.7,56,17,24160.0,29760.0,28000.0,도봉구,223.39441140246117,526.1870862999374,833.7103044651948,3482.5523235165356,440.17658454017015,713.5771821819261,225.29655393972638,1135.5113064975924,2179,1629
54,2841,37.66915781,127.0525568,2392,198809,3.9,63,19,25440.0,59840.0,34400.0,노원구,139.37359757547574,612.428668782486,3552.687192825894,2397.3949755189847,188.86065628378105,168.7518664297872,147.61710622865613,3819.5327633831716,3743,2415
55,2803,37.66695847,127.0796888,673,199911,3.7,83,25,40640.0,80960.0,54400.0,노원구,176.69517419263366,401.4782185034467,3169.313782372907,2525.3930352331404,731.9730031389291,160.3302397883226,116.37864049498936,3294.197992112959,3743,2415
56,1388,37.6678293,127.0816166,826,199912,3.5,81,25,35840.0,85440.0,53600.0,노원구,122.82681716594811,365.12263482987,3316.3182108408705,2706.7856108077635,582.895238252158,135.04168864762735,148.12319714863648,3430.2395091803523,3743,2415
57,38231,37.66514587,127.0747833,810,202001,0.0,64,19,57600.0,134400.0,73600.0,노원구,81.52138451464722,463.80907995340175,2865.863589040805,2113.3047653901453,534.2711649109708,279.2707528743442,322.1982868184608,3022.554456058302,3743,2415
58,5534,37.6643673,127.064908,3315,198806,4.0,45,14,24640.0,54560.0,40800.0,노원구,125.84638175897881,651.7349863941078,2746.462427271363,1727.8770836415968,97.5102846980864,231.02802120934132,270.60811260221925,2969.9523191824005,3743,2415
59,10455,37.66590978,127.0796152,234,200106,4.6,106,32,57600.0,57600.0,57600.0,노원구,144.95659307100053,517.3866410955695,3056.5240065307835,2430.0399324224695,808.3997879909098,180.60775970126662,139.98327879057695,3179.260723345638,3743,2415
60,50365,37.6639767,127.062301,1062,202011,0.0,67,20,72000.0,152000.0,106400.0,노원구,20.89631432048042,440.8855393103963,2740.435731669641,1667.4382846530016,146.36670311487694,120.9295747910997,138.52670437963556,2978.8179112110065,3743,2415
61,2810,37.66582974,127.0558226,1944,198809,3.9,58,18,24320.0,56480.0,37600.0,노원구,103.34134092165888,165.58971769245514,3101.0274170077114,1954.6671828908118,389.1830715291649,184.0704562999713,118.87579405239717,3363.5353625429284,3743,2415
62,2765,37.66341186,127.0747163,675,198908,3.8,81,25,40320.0,55200.0,46400.0,노원구,114.26073280822169,278.0968119248339,2675.617547817926,1948.605363986451,473.42243879573675,466.90014471325037,304.9656052972543,2830.2435605019346,3743,2415
63,2875,37.663338,127.060499,2830,198810,3.8,58,18,24160.0,52960.0,35200.0,노원구,154.35242332834466,340.28202028558144,2708.321050006684,1603.02935569207,229.78338564416003,146.85443080188878,170.76368239879767,2956.6812387174973,3743,2415
64,2809,37.6639118,127.057042,2654,198809,4.0,52,16,24640.0,45760.0,33600.0,노원구,143.17347340025717,170.31266559495387,2863.440339602606,1720.156502765714,407.0711449611251,272.0341810746989,262.49941657212327,3125.154656320001,3743,2415
65,3698,37.66344618,127.0773956,634,200003,3.8,84,25,42240.0,66560.0,56000.0,노원구,165.39269578620704,429.39440203050873,2736.5202048198175,2094.398138963732,523.857978448875,473.3497191054498,199.8091350215041,2869.8542609482547,3743,2415
66,10454,37.66311744,127.078574,602,200106,4.1,70,21,32320.0,41280.0,36000.0,노원구,158.92632438001536,498.03279388159797,2733.0188056932266,2135.2619931809536,487.74264720896076,465.09253839283343,173.95558245239303,2855.9734914550413,3743,2415
67,2768,37.66168656,127.0731642,1590,198905,3.5,52,16,19040.0,51680.0,32800.0,노원구,202.3152714590777,73.03741767531928,2462.0480318988075,1713.1163426541304,330.0115166585647,398.99499544515925,345.69169687588123,2626.871530871164,3743,2415
68,6118,37.66214571,127.0765466,299,200212,4.2,82,25,52800.0,99840.0,73600.0,노원구,240.67586641903918,290.44540807280106,2576.8618076679763,1935.8046720066914,397.116316456962,556.824366053868,94.78290285169695,2713.971837455851,3743,2415
69,2941,37.66125635,127.0752899,167,199507,4.2,79,24,32800.0,65280.0,58400.0,노원구,97.80345265365315,156.33349875415496,2452.9450067896682,1788.7359565022175,364.60917316014525,417.6456712510859,157.97892275235176,2598.8125666621963,3743,2415
70,13922,37.66143963,127.0761106,120,199807,4.3,79,24,35360.0,71680.0,48000.0,노원구,156.4183375155092,230.74591315533365,2490.92778707111,1851.45834437665,340.29148769082275,469.783006790891,84.98975731223963,2630.0516063154387,3743,2415
71,6013,37.66694346,127.0473363,603,200210,4.5,122,37,76160.0,85280.0,80800.0,도봉구,238.40610313902093,204.86375266671686,1531.6964373100793,2840.4394882503793,197.95469360142812,337.297727579643,325.00416525809544,497.3885793953179,2179,1629
72,5692,37.6650763,127.0481467,1278,200110,4.5,80,24,56320.0,127680.0,76800.0,도봉구,243.73090300169193,421.91252210132944,1462.4613338846405,2720.714119729384,414.49622099658694,118.76525948689154,124.7059913342746,464.1546996832645,2179,1629
73,69197,37.6625134,127.04596,33,200801,0.0,73,22,31200.0,40800.0,36800.0,도봉구,222.15476467567126,702.9550757107086,1169.577854941087,2378.883468936521,496.04684379983377,307.08156042457546,143.60883234099134,308.01844541331525,2179,1629
74,17235,37.63799288,127.0242549,42,200511,3.7,111,34,17600.0,17600.0,17600.0,강북구,62.59675022187354,213.16249632796462,217.40160991407114,217.40160991407114,126.48092658357196,791.7430860021016,218.87902061966273,1345.832434008981,2770,2462
75,17018,37.63778389,127.0240419,34,200508,4.0,107,32,69600.0,69600.0,69600.0,강북구,81.33358511037498,190.00262647940244,244.40632279616247,244.40632279616247,130.3788848084209,798.0742011941817,205.98451287463536,1353.7593924542311,2770,2462
76,24572,37.63839332,127.022193,38,201301,0.0,76,23,36000.0,72640.0,50400.0,강북구,158.44836289131754,310.0871711975459,382.47273134050704,382.47273134050704,91.78733219922472,644.3931892465071,34.9750764568101,1530.0997065167342,2770,2462
77,9151,37.63867342,127.0270378,121,200504,4.2,52,16,28000.0,104800.0,60000.0,강북구,82.4635497492684,384.3973863222927,48.61500515652084,48.61500515652084,181.51465581722778,563.5379215178004,93.88711428918103,1165.4751249199187,2770,2462
78,460,37.64237983,127.0189899,1454,199311,3.6,84,25,39360.0,64480.0,53600.0,강북구,405.32955002247473,835.4255157424981,772.7128861378025,772.7128861378025,195.7686220833293,549.9024532923574,353.7095754807315,1984.8465359387621,2770,2462
79,5864,37.63345491,127.0270132,123,200507,3.0,76,23,44800.0,47360.0,46400.0,강북구,161.21302310729567,385.2162806111616,595.3500253150798,595.3500253150798,155.8175063479417,640.6234552716053,157.31039218331466,986.4378041236325,2770,2462
80,7116,37.64343596,127.0178889,146,199402,3.8,71,21,36320.0,67360.0,55200.0,강북구,360.0754017335303,986.8618260648828,917.7411646377575,917.7411646377575,197.94737340969633,593.92190933529,248.20622081912907,2129.456710554522,2770,2462
81,18705,37.63567038,127.0309114,99,200906,4.5,112,34,78880.0,78880.0,79200.0,강북구,372.4245420560207,596.6707847698705,520.6166453851891,520.6166453851891,305.9785586610419,273.2367678720832,216.84644370674926,705.34692836032,2770,2462
82,7121,37.64110451,127.0158171,96,198312,0.0,81,25,16000.0,17600.0,16800.0,강북구,365.1206652579944,922.7447925479755,975.7006615678673,975.7006615678673,124.29276820742268,284.57500076377306,292.10399701746354,2165.35458321005,2770,2462
83,5576,37.64144003,127.0318837,228,199812,3.7,80,24,47840.0,48480.0,48000.0,강북구,239.06308223300363,904.8170428980505,557.3961837391403,557.3961837391403,452.8225504082668,472.2775673214104,252.67292807505586,1086.7527377579465,2770,2462
84,6485,37.63782518,127.0322537,99,199705,4.0,83,25,48320.0,51200.0,49600.0,강북구,195.74740928428636,739.1425243055588,517.3470094646137,517.3470094646137,278.76116745549655,100.73666606530813,111.63193131809734,746.3140862354484,2770,2462
85,24755,37.63269817,127.0266368,71,201308,5.0,42,13,33600.0,73280.0,64000.0,강북구,115.49039050303598,434.69908857806826,523.3691827346477,677.9215807735109,149.80075072192776,581.4462641611976,157.8544360630869,1019.2652959509645,2770,2462
86,12060,37.64605804,127.026347,104,198112,3.5,72,22,21440.0,32000.0,24000.0,도봉구,245.42204456408024,2073.775238497917,1882.1002286664943,176.06319247938984,221.57246844053506,313.8477897476251,331.2674545323873,2481.2802449564733,2179,1629
87,79846,37.6435548,127.031165,44,201907,0.0,56,17,44000.0,44000.0,44000.0,도봉구,372.6809959791082,1836.7057068575566,1634.7811272318168,395.2103769797319,164.53397022743383,807.6023970192482,367.83488708066403,2506.12778770999,2179,1629
88,4211,37.64470812,127.0180614,690,200111,4.0,82,25,60160.0,90400.0,70400.0,강북구,252.75440423968638,1099.4817212089774,992.7031315463912,992.7031315463912,161.12165771825423,728.9980152686687,106.70622460279472,2197.116015220284,2770,2462
89,18704,37.63583947,127.0320172,193,200906,4.2,112,34,81440.0,82080.0,81600.0,강북구,306.85192147060445,692.8283774522438,585.9513438907284,585.9513438907284,353.205318349839,195.49568185320467,138.6056502032356,627.1184828138297,2770,2462
90,13989,37.64261457,127.0157177,66,198904,0.0,54,16,18400.0,23200.0,20800.0,강북구,452.95180206425545,1039.3681259349964,1040.6723981449804,1040.6723981449804,132.42375095092825,446.4228863961082,409.4764205180758,2247.7570004859317,2770,2462
91,7117,37.63169695,127.0234508,79,199807,0.0,99,30,52480.0,58400.0,53600.0,강북구,191.9434085144447,491.0251702569698,239.2240624282232,833.7847830420702,89.41439711197214,282.54483187508674,40.38369264873731,1307.7220083513387,2770,2462
92,4206,37.64541802,127.0185511,110,200007,4.3,66,20,31360.0,71520.0,51200.0,강북구,178.6262768344026,1149.8643246622798,1016.4835474582572,1016.4835474582572,145.91451011810344,818.4950245298224,28.349553604152753,2210.695867833237,2770,2462
93,10250,37.6404375,127.0341493,111,200406,4.0,79,24,57280.0,59040.0,58400.0,도봉구,210.48758198737613,1876.4362166876354,1676.176798218519,830.0338815601013,70.71733703982818,726.4655302027141,219.84083035837253,2738.5488707841696,2179,1629
94,6055,37.64683611,127.0279835,407,200207,4.0,78,24,52320.0,76640.0,61600.0,도봉구,174.0844264714324,1907.7238741653946,1717.0812512082741,66.12293125072046,216.29433720243404,366.79554888473837,370.9000947462058,2327.1474485691792,2179,1629
95,9884,37.64143943,127.0340319,300,200208,4.1,75,23,51200.0,92160.0,63200.0,도봉구,182.77607981960023,1800.8543199287571,1599.3208979749984,738.5669149044,55.98630329610458,696.0401098270794,184.0305773577586,2635.068372570546,2179,1629
96,6207,37.64292804,127.033389,958,200307,4.2,105,32,68640.0,68640.0,68800.0,도봉구,167.21533434605922,1726.733078493192,1523.998410208862,583.1346763353718,217.9601229862066,724.1352403960534,162.85735381273793,2496.4020647385023,2179,1629
97,1385,37.63078467,127.0257933,231,199212,4.3,102,31,48480.0,48480.0,48800.0,강북구,146.51615433294864,605.9620113731272,366.0903809340076,892.8121673641243,293.99573563949303,487.1709461146264,255.62029227267502,1121.3589291820704,2770,2462
98,1332,37.6459236,127.030539,824,198612,3.8,71,21,33280.0,50560.0,41600.0,도봉구,266.6002819051491,1745.3266013205305,1548.4415665752642,199.74048310759687,142.8690692147366,611.3596171236138,420.47829393941856,2295.294808735294,2179,1629
99,22069,37.64788572,127.0240723,293,201404,3.9,77,23,52960.0,94400.0,68800.0,도봉구,221.02962301191934,2197.1020821280326,2015.173607694812,413.38210133992277,174.9904110435001,56.545824250176615,84.54952095344066,2452.334462902296,2179,1629
100,26350,37.63373566,127.0148697,30,197510,4.0,50,15,13600.0,26560.0,22400.0,강북구,352.3612988244984,858.0943045226638,733.3859519274615,1168.9535375045066,354.7624028257311,340.6834462267872,185.80501302734564,2056.161996404892,2770,2462
101,15207,37.64731875,127.0291984,155,200612,3.9,76,23,48000.0,107200.0,58400.0,도봉구,83.82452226779431,1788.5221964033656,1598.3965770649481,136.56242199819812,170.64661395348193,426.4826935376799,277.1930640165431,2222.860356113745,2179,1629
102,4344,37.63784942,127.0356708,183,199705,4.5,85,26,35040.0,83680.0,44000.0,도봉구,69.44478522165,2026.8924811782574,1833.6384953838256,1141.3759600184144,387.937668303957,581.7921329003453,70.50060939016038,2983.4937401349275,2179,1629
103,836,37.64854116,127.0263026,103,199712,3.8,83,25,31520.0,39200.0,33600.0,도봉구,57.72374933874362,1988.4649576336492,1807.5856880601582,305.65202607197614,60.305015228421574,178.18919599110703,168.43965956791547,2267.22936801501,2179,1629
104,116,37.64205635,127.0124273,574,199203,3.3,90,27,45760.0,70240.0,48000.0,강북구,446.77675174309564,1228.141973106509,1291.7191562714181,1291.7191562714181,31.553151917670565,310.1789517672626,144.61216525094255,2481.0183108621595,2770,2462
105,4395,37.64930122,127.02793,87,199510,4.1,80,24,47200.0,48640.0,48000.0,도봉구,153.3965293355337,1828.6882686605663,1650.4234552951052,334.9101583638833,35.283093786767594,191.50626710258152,200.93236188284544,2110.579734255436,2179,1629
106,17512,37.64979151,127.0272639,141,200704,4.0,76,23,59200.0,84800.0,73600.0,도봉구,177.5934523965647,1873.980325456142,1699.3859829857645,398.6834009438509,106.87859261858273,149.50893149009718,255.03091117304893,2106.7151248308446,2179,1629
107,6015,37.64572784,127.034963,202,200207,3.9,113,34,47040.0,88960.0,77600.0,도봉구,57.75249205266311,1424.1465232121852,1222.271494492715,588.2008806233031,372.15842414880206,646.9977428158975,326.96947999730537,2156.6376514862877,2179,1629
108,17506,37.62889393,127.0186829,208,200801,4.0,86,26,61120.0,71520.0,69600.0,강북구,262.8360037483991,932.8653427863744,297.68399167458267,1298.671176437371,116.30589580457254,297.8334729192951,235.20762750317363,1779.8905721909841,2770,2462
109,231,37.6423717,127.037531,952,199511,4.2,76,23,41920.0,54880.0,50400.0,도봉구,163.9924400385067,1521.192441714734,1323.262871596677,921.2588612535936,197.5086812371162,371.3129779615088,148.9950468604813,2457.5778712071988,2179,1629
110,20026,37.63957129,127.038273,38,200505,4.0,110,33,49600.0,49600.0,49600.0,도봉구,230.9761659871404,1744.2525232003368,1554.8084249059632,1152.5299615312717,308.30318438151687,471.5762877120035,229.16990856328474,2752.821476689186,2179,1629
111,4368,37.64708284,127.0352265,158,199909,4.0,67,20,38560.0,46720.0,42400.0,도봉구,210.0601909876838,1322.0443000051205,1122.6907197946969,613.9959952903416,361.50488065502077,705.8095799064787,299.70208751934854,2006.9339473219059,2179,1629
112,5644,37.63150653,127.0355273,245,200109,4.0,82,25,49920.0,69760.0,59200.0,강북구,282.051122896856,1123.0375932112759,1134.69506120319,1134.69506120319,284.3043258220474,485.3443362775193,131.53879458983937,291.1953969262743,2770,2462
113,6664,37.65054421,127.0294399,76,200211,4.0,74,22,54880.0,58560.0,57600.0,도봉구,107.77668274024371,1670.0356944803195,1498.7376949694592,481.5026531309313,218.9757833669257,142.044582868791,113.8224814710511,1919.5618142883416,2179,1629
114,314,37.65146428,127.0247624,495,198705,4.0,88,27,33760.0,42720.0,39200.0,도봉구,182.4394159146045,2064.677423294296,1902.6879745683434,653.6769425893269,164.99553743589215,284.3842688878006,319.83560580810155,2131.5607776448455,2179,1629
115,144,37.63060558,127.0354181,284,199806,4.0,81,25,44960.0,62880.0,54400.0,강북구,259.0278652476916,1163.5859434430254,1201.978751513546,1201.978751513546,313.6048774284998,444.399670488298,213.2339672456535,365.6958852770237,2770,2462
116,120,37.65160063,127.0274958,315,199608,4.0,75,23,48480.0,49920.0,48800.0,도봉구,310.05440084451175,1823.6815355636916,1661.7060725018864,593.2861392414054,93.25635039310613,75.35392628462169,316.111734357387,1945.5099247202438,2179,1629
117,6629,37.6515822,127.0291819,190,200404,4.0,109,33,73600.0,81120.0,79200.0,도봉구,221.20512241963561,1676.2162886909332,1513.3864504046007,591.6207489656329,165.38682228742815,125.42573612477398,226.96676644884377,1845.6799355957642,2179,1629
118,51865,37.64625518,127.0098807,53,201506,0.0,52,16,32000.0,50560.0,44800.0,강북구,252.74733329428167,1691.2740671192835,1682.6726154190485,1682.6726154190485,288.62301662195966,362.3261027903239,251.90089927255832,2894.290900063905,2770,2462
119,11507,37.65236595,127.0212589,287,199506,3.9,95,29,40640.0,47200.0,45600.0,도봉구,243.64192187101338,2365.964446951449,2210.5550532790694,916.9797261763474,267.7209999459293,518.9430661088373,272.3254252837432,2315.321730924324,2179,1629
120,5862,37.62677955,127.0305271,105,200010,3.2,75,23,45600.0,57600.0,52000.0,강북구,92.84434449271896,1176.3507905714634,645.7134209525003,1382.0519337681806,314.6872407406352,329.6890992071023,93.7285147148744,970.7393772697903,2770,2462
121,84580,37.6461358,127.009355,55,202012,0.0,59,18,55200.0,80000.0,57600.0,강북구,298.26017640573093,1717.2759434761351,1716.7424153186057,1716.7424153186057,296.88405904993624,343.6088127497109,297.4200447293027,2927.6484014947155,2770,2462
122,4371,37.63900814,127.0410463,121,199904,3.6,82,25,37280.0,55360.0,44000.0,도봉구,118.53952403132926,1694.8269133558283,1518.6071550193733,1383.3073709094408,194.12594860237428,283.79894698201326,117.2190349469983,2788.7994711017795,2179,1629
123,15652,37.62597822,127.0194072,306,200611,3.7,78,24,57440.0,101440.0,74400.0,강북구,274.6334176878523,1198.2920529851997,149.72837416710658,1556.1700535935984,177.00907469198853,413.90147294878807,186.80486938891073,1832.298033531883,2770,2462
124,7115,37.62661725,127.0310164,50,199007,4.0,60,18,27200.0,34240.0,30400.0,강북구,126.5036673332488,1213.1194746837623,653.2161993132332,1411.0193670214142,359.75031680764226,324.67694662756907,128.10494072751138,954.677544989548,2770,2462
125,785,37.64074136,127.0418449,609,199807,4.0,54,16,21600.0,36800.0,31200.0,도봉구,115.09170008772183,1489.7534817563524,1313.6120822034056,1341.78499357552,309.62192335492335,278.32015890913596,119.84787710971523,2592.6828813761413,2179,1629
126,16871,37.62593603,127.0313016,117,200603,3.5,77,23,26400.0,56320.0,43200.0,강북구,63.927201589084575,1291.4123163339277,607.7499906413568,1490.7771020289063,402.0796396111761,267.412280084591,206.45125860890624,997.1311840145019,2770,2462
127,1064,37.63085303,127.0392519,900,199104,3.8,56,17,26240.0,46720.0,36800.0,강북구,127.44089060655706,1450.8129544445865,1427.9979721596487,1427.9979721596487,146.07806652348674,217.39243180800003,135.8420058421711,260.6501356639785,2770,2462
128,5759,37.64804752,127.0389618,50,200110,3.0,202,61,74240.0,104160.0,89600.0,도봉구,226.6978176648021,987.7399883644205,786.041259045947,956.562249906016,429.8059156930055,518.9150085713194,219.71839576957052,1814.0067935047202,2179,1629
129,68670,37.62761181,127.0118584,48,200112,0.0,70,21,24800.0,35200.0,33600.0,강북구,340.1420909912202,1434.8058370046194,653.8722187437983,1791.6559146113516,374.6978865220094,527.9550161092204,340.3329470772489,2397.3683970577595,2770,2462
130,14469,37.63343231,127.0425568,213,200510,3.5,80,24,50240.0,55680.0,53600.0,도봉구,119.34153107442653,2250.3029944916207,2091.6703793213974,1902.6060456891103,518.9877157554001,149.63203667501372,91.6250885809536,3403.5447648579966,2179,1629
131,20629,37.62427104,127.0311559,168,198712,5.0,56,17,20800.0,31200.0,27200.0,강북구,121.66073622935899,1227.9962555722068,470.42428577981093,1665.9612648582129,311.920315173257,133.8642750824833,172.91270453454595,1156.2942153834376,2770,2462
132,7122,37.65172221,127.0113637,89,199510,0.0,95,29,53280.0,54400.0,54400.0,강북구,163.33003992122465,2072.3479179427627,1960.674202928292,1960.674202928292,877.3854358940789,983.9952566384259,129.88548004813276,3146.064035100813,2770,2462
133,6435,37.63293848,127.0428239,135,200406,3.4,75,23,41600.0,68320.0,56000.0,도봉구,148.80322260747764,2299.0523546979502,2142.34224757191,1959.5015507452167,572.966953753891,173.1748363170182,122.22774492029669,3458.2432131832416,2179,1629
134,13983,37.62274038,127.0270048,48,199610,4.3,77,23,30880.0,57600.0,42400.0,강북구,117.8494120753241,1089.0019062370811,111.1346319297598,1785.6190723446682,92.70216492567333,270.5955654696193,234.72152884546782,1511.7881220041031,2770,2462
135,9865,37.62736095,127.0388422,225,200509,4.5,109,33,64640.0,64640.0,64800.0,강북구,285.00444687139634,1616.2446514800056,1225.3708019598062,1672.1464572598777,128.1513929816566,210.56410105583478,244.5876307657875,634.5441071922979,2770,2462
136,3871,37.6263811,127.0375186,430,200307,4.3,81,25,42080.0,70880.0,54400.0,강북구,431.38441695409074,1596.0641090422298,1070.1135205705436,1686.8192117373999,189.4193710024512,366.1863431925647,403.953752111089,743.4472391297566,2770,2462
137,11093,37.65379063,127.0135942,154,200506,4.0,92,28,55840.0,79200.0,69600.0,도봉구,256.2214829450737,3039.693751476181,2891.7909623400997,1540.7927908039785,112.1724480686423,127.9621193893343,380.6198709235314,2831.425861386005,2179,1629
138,4342,37.65503425,127.0311869,142,199502,4.2,77,23,41120.0,65920.0,54400.0,도봉구,207.1664659524873,1504.2708263878758,1378.0678315218495,1002.8411949263627,291.7987364872955,216.2294552157794,318.4650694184317,1446.037917469671,2179,1629
139,10868,37.63132027,127.0429227,571,199711,3.7,55,17,23360.0,32640.0,28800.0,노원구,246.27837857745374,2279.6875261632144,2451.6910432567183,2453.882216755015,157.16923914046924,760.4044437349868,505.07756896292454,2596.883467617577,3743,2415
140,10249,37.65600463,127.0274883,96,200412,4.7,43,13,25600.0,67360.0,54400.0,도봉구,113.43494620417799,1842.610588671053,1720.3524326346194,1081.0064058094645,94.2889259841516,66.05528812719984,85.90839851505204,1634.6077752661067,2179,1629
141,1340,37.65589257,127.0289116,582,200203,3.7,95,29,55520.0,58080.0,55200.0,도봉구,139.84258333561706,1717.0436110738567,1596.2291066825182,1067.3124243223638,76.93875573472621,186.18612087912288,203.43971323575644,1538.5205338458436,2179,1629
142,2920,37.63299199,127.0442922,410,199804,3.2,55,17,20480.0,35360.0,29600.0,노원구,338.4816084669493,2122.4153012841984,2272.036713942737,2298.187276326085,102.23570661806717,791.0636895005317,404.67620536163867,2431.577447468259,3743,2415
143,4204,37.62508387,127.0369334,54,199602,3.5,75,23,45120.0,62080.0,50400.0,강북구,500.6939094880932,1445.991751102216,960.8752205980804,1779.6309377606506,75.28213349277698,514.249817448198,546.5499857844914,892.2790527737407,2770,2462
144,9149,37.6316118,127.0439651,233,200409,4.4,78,24,51040.0,62400.0,52800.0,노원구,279.19956586801857,2182.7569896727937,2354.5075640197583,2357.0706991314314,66.06043717434302,704.895162278024,411.07643813574947,2499.6306220678207,3743,2415
145,150,37.65468736,127.0344731,83,198812,4.7,56,17,25280.0,25920.0,25600.0,도봉구,74.0162111487,1212.4183104830865,1088.6433432597282,1077.9315212791414,57.076746344839606,213.22277392871874,81.56125505212334,1284.4535117175903,2179,1629
146,7140,37.65070662,127.0407536,54,199205,0.0,147,44,51200.0,51200.0,51200.0,도봉구,230.52456336405933,704.1731035028452,514.4472371300554,1198.9118765864782,374.68219483442675,225.94824936074147,184.07135604434487,1496.0538223177707,2179,1629
147,11979,37.62156562,127.0264607,98,200903,3.8,90,27,58400.0,58400.0,58400.0,강북구,228.18699188960778,977.7509608374386,26.261883007947127,1915.7128090713463,208.08071412856697,385.64204584974385,309.07105883707834,1642.7850446689006,2770,2462
148,900,37.65683834,127.0217407,558,199309,3.8,104,31,47200.0,48000.0,48000.0,도봉구,436.26166110363994,2356.9826098179633,2233.464164326265,1306.7013773050453,339.61188434219093,199.88446385754708,153.620117654195,2038.6309455293365,2179,1629
149,4205,37.62501883,127.0374681,90,199706,4.5,71,21,38080.0,47200.0,42400.0,강북구,544.8708401840173,1459.7313273828174,1001.8291940936285,1810.4892002359595,122.76007969341262,497.2527038822045,524.9612022279521,894.8209702347848,2770,2462
150,4348,37.64630127,127.0444633,160,199208,3.8,135,41,52160.0,88960.0,65600.0,도봉구,57.92715501080063,830.2352522563298,655.3949622788481,1421.124681637393,177.6696509509432,315.32161312345823,298.30237797345995,1976.2982585065681,2179,1629
151,2169,37.62617868,127.0393672,380,199909,3.7,81,25,38080.0,54560.0,45600.0,강북구,404.94216562280536,1652.192591267142,1205.9603831095642,1802.832245917837,170.23971355943905,319.2660238419301,332.41963204247236,770.3566997318527,2770,2462
152,38663,37.6552033,127.013763,81,201902,0.0,42,13,33600.0,53600.0,47200.0,도봉구,239.81879226882262,3032.3713016104907,2892.0587475783245,1619.2140139473709,48.65240683814913,284.96945003520204,485.1590997667443,2758.026488189621,2179,1629
153,3760,37.65480609,127.035144,264,198803,4.5,62,19,24000.0,45920.0,27200.0,도봉구,68.0077608942732,1155.9308083815367,1035.8755266635421,1119.9011307983383,59.5916344826439,205.3263535781174,71.48850927101306,1239.7424736491978,2179,1629
154,1339,37.65602148,127.0321347,414,199105,4.4,87,26,40160.0,87840.0,44800.0,도봉구,241.22003629994722,1441.621565829084,1330.0996942244312,1131.3218279954121,241.0818649210088,226.6380513184618,243.38356131397907,1310.0019971024078,2179,1629
155,13985,37.62452863,127.0376491,32,200106,0.0,84,25,47680.0,51680.0,48800.0,강북구,530.8930838740035,1418.5121139095747,998.4923668015649,1865.168787558113,152.84351592843902,539.9330456095681,563.3722052742067,948.2403090134496,2770,2462
156,1140,37.6573725,127.026575,978,199506,3.6,86,26,39680.0,49600.0,48800.0,도봉구,136.28243565416236,1952.4547353319197,1841.691107064978,1240.1866056656725,190.314458159412,116.8985530920567,99.35631459438704,1627.8356752871957,2179,1629
157,12320,37.63058091,127.0444086,225,200603,4.0,77,23,43680.0,60160.0,56000.0,노원구,182.7626250264233,2175.9556475692334,2366.1755068527405,2348.513858288911,166.58154007957344,605.8792697487006,394.76859353686064,2498.3690431211244,3743,2415
158,4341,37.65736674,127.0282368,71,199501,4.0,84,25,28000.0,45280.0,35200.0,도봉구,51.77994751153587,1810.5527380188917,1703.7433203046512,1229.993415111416,102.65872561515583,164.78052430282526,165.09870281808043,1499.3966664339239,2179,1629
159,143,37.65729809,127.028953,386,199112,4.2,85,26,36160.0,59040.0,48800.0,도봉구,91.54403623576275,1747.6803601348508,1642.0824238311957,1223.5978795396072,105.97916589729691,211.0839394290935,196.99069488702986,1448.8815950774956,2179,1629
160,1341,37.65601379,127.0338527,408,199309,3.6,82,25,37440.0,52320.0,48800.0,도봉구,108.92939163758047,1294.2566664804815,1188.4261893317318,1184.2512930595294,116.78379345076476,92.93756224927098,107.7115959984477,1204.2316080849691,2179,1629
