id,lat,lng,households,buildDate,score,m2,p,min_sales,max_sales,avg_sales
3942,37.62093609,127.0798798,579,200010,3.9,78,24,50400,90240,64800
19018,37.6597825,127.0691594,124,200912,4.2,128,39,74720,117600,93600
9951,37.65933237,127.0620192,114,200505,3.8,80,24,64640,66080,64800
14740,37.6187707,127.072656,32,200210,0,36,11,16800,59680,56800
4015,37.6187854,127.062745,1281,200011,3.7,85,26,46400,74080,59200
11727,37.6588548,127.0773501,86,200505,4.3,109,33,65600,92800,72800
4370,37.65984126,127.0733029,126,200002,5,85,26,43040,68960,55200
4072,37.66036823,127.0658507,174,199908,3.2,91,28,38560,79040,54400
14948,37.61810105,127.072324,158,199710,4.7,83,25,31520,57600,44800
5280,37.61780416,127.0685678,3003,200210,4.1,82,25,60800,87680,73600
4509,37.62327074,127.0860128,278,200011,4.5,99,30,65760,69440,67200
3704,37.61850428,127.0602228,296,198512,3.5,76,23,31360,59200,36800
1112,37.65960484,127.0767162,499,199806,4,73,22,54560,62720,59200
17352,37.62319442,127.0494563,373,200604,4.3,76,23,65280,68800,68000
34274,37.6183968,127.076136,234,201602,4.7,111,34,84640,84800,84800
3963,37.62017469,127.0812971,120,198903,3.9,76,23,22880,48160,32800
1028,37.62495051,127.0470877,1430,199105,2.9,58,18,23680,48800,32800
6331,37.61720712,127.0664424,132,200312,4.2,110,33,68480,68480,68800
79292,37.6202736,127.082158,62,202104,0,80,24,88000,88000,88000
21958,37.61738744,127.0723641,38,200601,4,100,30,62080,62080,62400
10024,37.62545915,127.0897535,60,200402,3,142,43,94400,107200,100000
4014,37.65978153,127.0575271,538,198806,4.6,111,34,63360,64000,64000
287,37.6175523,127.0612641,864,198307,3.5,76,23,27360,47200,33600
5464,37.62144777,127.0851498,297,200011,4.8,101,31,60640,63040,61600
2963,37.65437331,127.0464762,449,199611,4.1,80,24,50560,79360,64800
3724,37.6235747,127.0892166,436,200001,4.4,105,32,73600,73600,73600
9962,37.66059071,127.0791425,180,200309,4.2,106,32,50400,60960,58400
2807,37.6607336,127.056972,420,198905,4.3,123,37,65120,68960,66400
37926,37.6198428,127.051357,1562,201909,4.5,84,25,84000,156000,108000
6209,37.61874313,127.0824283,587,200403,4.1,74,22,67360,91360,72800
2964,37.65728,127.048288,1981,199703,4.2,80,24,45920,80480,58400
37839,37.61801147,127.052742,939,201906,5,81,25,79200,125600,97600
5052,37.6211947,127.088613,340,199506,4,86,26,57920,59680,59200
17787,37.62008854,127.0476872,611,200812,4.1,82,25,62080,84480,72800
50271,37.6188754,127.048467,1711,202012,0,84,25,92800,140800,104000
71026,37.66037965,127.0499207,54,202004,0,67,20,48800,86400,58400
801,37.65974614,127.0480435,1352,199702,4.2,79,24,51520,69920,62400
5866,37.66080497,127.0497759,194,200106,4,80,24,46080,57120,51200
6217,37.65895757,127.0463022,202,200305,4.9,129,39,93760,97920,97600
5778,37.66013254,127.0460854,92,200111,4.5,151,46,92320,100960,96800
5281,37.66103352,127.0460904,705,200106,4.6,88,27,50880,76480,68800
17143,37.59841577,127.1062765,55,200509,3.5,103,31,42560,46880,45600
4491,37.59997791,127.1084575,198,199903,4,82,25,45120,48480,47200
5470,37.5998956,127.1078232,73,200005,2.7,76,23,41440,64800,48000
5669,37.59957396,127.1048015,105,200112,4,84,25,33600,39360,37600
12133,37.60221882,127.1092716,686,200604,4.2,76,23,41600,64480,56000
16831,37.60278027,127.1100968,174,200705,4.4,80,24,57280,80800,64000
6238,37.59703919,127.102035,191,200405,3.6,72,22,41760,51200,49600
4497,37.60275853,127.1062872,233,198303,2.6,52,16,1760,55200,26400
20170,37.60235608,127.1049549,381,201204,4.2,77,23,66720,81600,71200
4496,37.60379609,127.10671,250,198905,4.3,64,19,22560,44320,32800
14087,37.59632834,127.0988272,35,199510,3,88,27,27840,27840,28000
5074,37.60471185,127.1063172,80,198812,2.7,55,17,21760,22400,22400
13859,37.58891321,127.1009233,80,199503,3.3,71,21,28960,33440,32800
16115,37.60065936,127.0999472,36,200112,4,85,26,32800,46400,45600
5066,37.58786378,127.1017054,65,200111,4,78,24,37760,50400,43200
4506,37.60512313,127.1058466,78,198804,3,51,15,17440,17440,17600
22775,37.59272122,127.098288,42,201102,3,65,20,52160,52160,52000
5749,37.60370369,127.1011426,242,199701,3.6,85,26,40800,55360,48000
5110,37.60314602,127.1000275,284,200006,4.1,88,27,42720,64320,52000
84686,37.6025832,127.099074,99,202303,0,0,0,NaN,NaN,NaN
78677,37.6075507,127.108484,403,202201,0,0,0,NaN,NaN,NaN
5748,37.60519185,127.1014617,532,199811,3.7,77,23,43680,72480,50400
5075,37.6032694,127.0990357,277,199204,4,79,24,33440,49120,37600
4490,37.60038493,127.0962416,152,199901,4.4,77,23,49120,55680,53600
56967,37.5958163,127.094686,66,200205,0,82,25,33120,58240,40000
2826,37.60349003,127.0980892,704,199603,4.3,100,30,51040,51040,51200
51916,37.6090541,127.109788,490,202108,0,0,0,NaN,NaN,NaN
6281,37.60560023,127.1001395,260,200402,4.4,106,32,64320,64320,64000
27569,37.59661672,127.0943434,68,200509,4,76,23,37280,51040,45600
27753,37.59581674,127.0942201,32,200212,0,63,19,35680,50240,44000
16705,37.59766903,127.0944082,146,200804,4.3,106,32,20000,89440,44000
9080,37.59728261,127.1294476,299,201009,4,116,35,68000,134400,70400
15395,37.60272012,127.0964575,133,200505,3.8,78,24,50720,79360,61600
18929,37.59950311,127.1290302,276,200904,4.2,108,33,64320,83040,67200
16834,37.60372179,127.0967396,214,200702,3.8,79,24,48800,56000,55200
16150,37.59892722,127.0938934,42,200504,3,105,32,60000,66400,62400
27502,37.5973346,127.0934792,128,200804,4.2,111,34,67360,71680,68800
5752,37.60553676,127.0984634,80,198901,5,72,22,28640,31200,29600
6642,37.58721616,127.0960933,161,200411,4,102,31,50080,50080,50400
11000,37.58662118,127.0964911,86,200509,4.1,85,26,34880,40800,35200
10268,37.60617435,127.0988357,153,200504,4.3,99,30,64320,81600,68800
78731,37.6098555,127.105367,218,202110,0,0,0,NaN,NaN,NaN
14099,37.60753935,127.0999066,42,200008,3,51,15,25920,32000,28000
51902,37.5856313,127.096072,243,202301,0,0,0,NaN,NaN,NaN
10058,37.58613539,127.0955847,65,200404,3.5,64,19,30400,52800,49600
5067,37.60605323,127.0971413,235,199904,4.5,84,25,38240,68000,48800
33330,37.59759903,127.0920029,264,201601,4.6,147,44,85600,260800,118400
2781,37.60201602,127.0936345,368,199904,3.7,82,25,47360,74240,60000
2783,37.6010947,127.093107,1113,199611,3.9,73,22,44480,64480,59200
26072,37.60224104,127.1300089,171,201505,4.2,100,30,44160,68000,48800
6572,37.59710214,127.0911825,504,200312,4,74,22,64960,95360,74400
5751,37.60852383,127.0991967,75,199707,4,86,26,40800,40800,40800
4503,37.6048767,127.0947163,876,199409,4,101,31,55200,56160,56000
5753,37.60740086,127.0974466,50,198910,5,81,25,46080,46080,46400
3737,37.60672774,127.0964445,478,199707,3.8,62,19,40960,71040,52000
2782,37.60399827,127.0935464,408,199708,4.5,110,33,61920,61920,61600
26236,37.60320256,127.1306809,236,201505,4.2,111,34,62880,95200,64800
6079,37.60314477,127.0927391,582,200308,4.4,75,23,46080,73120,68800
20110,37.59810095,127.0905133,497,201311,4.4,82,25,45440,231040,114400
5750,37.60805331,127.0972798,96,199607,4,80,24,42400,63840,52800
6781,37.59285578,127.1337246,150,199311,4.2,109,33,40000,40000,40000
14210,37.59864754,127.1335538,86,200312,0,33,10,19200,47200,35200
2820,37.60911615,127.0976798,1047,199302,3.8,82,25,40640,58560,48800
6464,37.60253691,127.0911891,467,200602,4.2,108,33,76000,76000,76000
254,37.5907258,127.133707,1077,199312,4,80,24,36800,66720,54400
18146,37.60661671,127.1295861,32,200110,4,73,22,24320,25760,24800
2821,37.60852627,127.0962475,800,199705,3.8,84,25,40160,72000,55200
10270,37.58826571,127.0905331,56,200601,4,63,19,36000,58400,56800
22139,37.6066664,127.129811,37,200104,5,64,19,19360,26240,24000
27781,37.60694087,127.1297679,30,200509,0,72,22,16320,16320,16000
20029,37.61092385,127.0994581,1326,201001,4,80,24,25920,50080,33600
14211,37.60180454,127.1336183,116,198806,3,71,21,14400,19200,16800
8480,37.60253637,127.1334158,207,198910,2.8,75,23,23200,38400,26400
2775,37.58276673,127.0942671,440,199212,3.8,100,30,62080,62080,62400
22344,37.60728319,127.1298228,141,200208,3.5,72,22,34240,38240,36800
2776,37.58132018,127.0959499,565,199006,3.8,46,14,29280,58240,43200
2822,37.60753699,127.0940084,804,199603,4.1,54,16,31360,46400,39200
2784,37.60376262,127.090715,858,199603,4.1,91,28,54240,64160,56000
51255,37.6065953,127.131025,375,202302,0,0,0,NaN,NaN,NaN
6780,37.58661769,127.1333873,704,200108,3.5,80,24,50720,52160,52000
14220,37.60772944,127.1303989,122,199612,3.9,51,15,17920,31520,26400
16935,37.60558587,127.132932,209,200701,4.5,94,28,51040,53600,52000
5065,37.58107272,127.0944506,174,199805,3.9,80,24,52800,67680,62400
5377,37.60710768,127.1320921,482,199905,3.6,79,24,38400,62560,44000
18027,37.6089547,127.1304781,56,200609,3.5,104,31,44640,44640,44800
5447,37.6083249,127.131215,190,199907,4.2,85,26,36640,37600,37600
6297,37.60735861,127.1332885,572,200411,4.2,80,24,42720,56800,48800
38325,37.5794901,127.094032,497,201911,5,38,11,32000,96000,84800
2496,37.60929576,127.1316656,777,199810,4.4,63,19,29920,71200,46400
4098,37.57883794,127.0948463,174,199303,3.9,103,31,48480,49760,49600
24779,37.61655851,127.1097547,1896,201312,4,83,25,25120,66240,59200
2824,37.6119873,127.0947253,1650,199606,3.8,47,14,24640,38240,29600
25582,37.61681035,127.1062936,1402,201406,3.9,84,25,27360,72000,56800
4550,37.6097807,127.1330844,189,200109,4.1,80,24,57280,63680,59200
15464,37.58087445,127.0898947,54,200911,4,110,33,62400,62400,62400
4498,37.61363398,127.0951396,763,199512,4.2,92,28,52640,63200,56000
3935,37.61115282,127.1323594,816,200010,4.1,78,24,34240,46880,44000
14464,37.57735556,127.0917335,165,200606,4.5,88,27,73600,85920,81600
6078,37.57832242,127.0904441,256,200304,4,71,21,59200,85280,70400
2825,37.6145102,127.093413,818,199512,4.3,124,38,68160,113280,72000
4096,37.57748608,127.0907329,168,199706,4.1,84,25,43040,94080,53600
2823,37.61452735,127.091086,1609,199603,4.2,54,16,31840,49280,40000
2914,37.59589528,127.0233988,460,199905,3.9,75,23,49600,72480,65600
19234,37.59589947,127.0201784,33,200812,4,83,25,58560,58560,58400
19935,37.59733372,127.0209488,81,200907,4.3,110,33,81120,116320,85600
2913,37.59903074,127.0233137,1278,199904,3.9,79,24,45600,80480,68000
58752,37.59848878,127.0210151,48,196512,0,26,8,8800,8800,8800
19621,37.5930489,127.0191676,56,201006,3.7,101,31,64000,96000,79200
22563,37.5987083,127.020218,34,197212,3,75,23,18720,39200,24800
5194,37.59910554,127.0274357,140,198311,4,56,17,16960,33600,23200
25782,37.60064982,127.022823,490,201411,4.2,77,23,72640,152320,86400
10043,37.59787123,127.0177919,1074,200412,4.1,82,25,66400,106560,76800
77979,37.6009035,127.024873,203,198104,0,58,18,16000,33600,20000
8748,37.58930715,127.02375,528,200506,3.3,79,24,77920,97920,81600
18181,37.5999937,127.0194321,527,200906,4.4,74,22,65920,93920,80000
3708,37.5995542,127.0183313,193,199911,4.5,83,25,44480,72480,50400
7635,37.59685559,127.0317242,782,200509,4.3,77,23,73280,113440,82400
18281,37.5992452,127.0310503,955,200910,4.2,84,25,74400,88480,83200
15396,37.60020303,127.0175252,222,200705,4.5,107,32,71040,80960,76800
693,37.59964816,127.0165512,406,199902,4,87,26,44480,92640,60800
6023,37.6023241,127.0264493,540,200309,4.1,109,33,75680,106080,84800
495,37.60277156,127.0237769,684,199802,3.7,80,24,50720,80000,60000
6066,37.60098614,127.0301542,1168,200409,4.1,80,24,66240,93440,71200
4092,37.59527651,127.0336847,297,200012,3.9,88,27,64800,74560,68800
6024,37.5952876,127.014165,409,200407,4.3,75,23,65920,110400,79200
15504,37.59865006,127.0150698,200,200704,4,76,23,66720,106880,81600
637,37.59442955,127.0337976,238,199609,4.1,73,22,51360,99360,82400
12409,37.60239215,127.0282885,79,200412,0,105,32,69280,73920,73600
18416,37.5963283,127.01382,194,201011,4.2,82,25,93920,114720,98400
7735,37.59161158,127.0145662,236,200604,4.2,82,25,68000,99360,92800
80202,37.6037509,127.023498,395,202404,0,0,0,NaN,NaN,NaN
2936,37.60101777,127.0158177,823,200002,4,62,19,36320,78560,58400
6278,37.60253592,127.0298649,513,200409,4.3,71,21,71040,83680,77600
2912,37.60333646,127.028008,499,199812,4.3,83,25,49120,81280,62400
68591,37.5870968,127.019672,465,202203,0,0,0,NaN,NaN,NaN
18944,37.60326267,127.0183232,236,200810,4.4,109,33,66720,92800,76800
2911,37.59783226,127.0124788,141,199407,4.7,93,28,39360,71040,66400
1395,37.6041644,127.028209,619,199106,4.1,56,17,30240,60480,48000
19544,37.60423207,127.0187583,1012,201009,4.4,79,24,79200,188320,98400
36217,37.5994324,127.01258,629,201612,4.1,79,24,72800,138400,95200
1176,37.5905035,127.012692,437,199911,4,87,26,64800,102080,79200
23824,37.59799092,127.0116907,192,201301,4.7,109,33,86880,108640,93600
6688,37.6028342,127.0155236,355,200412,4.7,86,26,60640,77120,75200
16696,37.60196552,127.0334885,161,200805,4,107,32,57920,59520,59200
19449,37.60540168,127.0273338,198,201106,3.7,88,27,62400,71840,69600
2937,37.60432602,127.0171683,860,199906,4,65,20,36320,71200,59200
6065,37.60073345,127.0125064,689,200506,4.3,77,23,39520,87840,76800
10847,37.59767747,127.010676,339,200603,4,106,32,66240,67680,67200
2915,37.59480875,127.0103178,4515,199807,3.8,81,25,45440,98720,76000
19634,37.60177053,127.0347884,393,201010,4.6,81,25,66880,88480,80000
6022,37.60583919,127.020249,1125,200301,3.9,78,24,63040,95840,76000
676,37.5923958,127.010462,345,199806,4.3,76,23,52320,108000,65600
11483,37.60627118,127.0228947,977,200707,4.4,78,24,76000,120000,91200
84604,37.6034332,127.033413,91,202010,5,84,25,73600,73600,73600
6223,37.5856196,127.016711,431,200308,4.3,78,24,70400,125920,83200
20183,37.5841706,127.020922,162,201108,3.6,80,24,55200,98080,94400
18430,37.6050512,127.0309938,440,201111,4.8,105,32,79200,217600,132000
14112,37.59988138,127.0370161,32,199804,4.6,70,21,49440,53760,53600
19089,37.60470848,127.0322666,38,200807,4.3,110,33,67520,67520,67200
16837,37.5997714,127.0103321,212,200904,4.4,77,23,51520,76800,63200
26062,37.60177511,127.0114195,349,201504,4.8,72,22,68960,113760,88800
14113,37.60410614,127.0339696,36,200305,0,95,29,35520,36800,36000
3833,37.60034085,127.010083,196,199907,3.8,81,25,52320,77440,57600
14262,37.60642099,127.0298619,285,200708,4.1,105,32,62560,91840,68800
2940,37.60118225,127.0375331,1318,199904,4,80,24,49920,88320,66400
2939,37.60616773,127.0165073,514,199911,3.9,74,22,38400,57600,48800
21983,37.5874177,127.011525,430,201204,4.3,81,25,90560,212800,114400
19318,37.5994807,127.03883,1025,201101,4.4,81,25,76800,109760,92800
184,37.58236566,127.0249207,346,197112,3.1,41,12,15520,27200,20800
286,37.60440849,127.0352789,746,199807,3.7,84,25,48480,86560,58400
18426,37.6076631,127.0184013,1617,201006,4.3,80,24,76480,132320,95200
51434,37.6083814,127.026529,2029,202201,0,0,0,NaN,NaN,NaN
1394,37.6081638,127.0199054,132,200012,4.2,42,13,47680,82080,58400
17016,37.58345238,127.0319087,640,200306,4.2,81,25,65920,85440,77600
816,37.60569167,127.0346906,198,199612,4.3,78,24,52800,64320,60800
12314,37.60181136,127.0090006,169,200805,4.7,81,25,56800,69120,65600
5050,37.58892463,127.0391529,1070,200405,3.9,83,25,57760,74400,64800
7701,37.6037754,127.0103915,745,200511,4.2,63,19,41600,89280,63200
529,37.5814759,127.025014,204,198306,4,100,30,59360,92000,72000
6167,37.60278439,127.0094628,433,200404,3.8,78,24,63040,70880,68800
23773,37.5829438,127.015708,440,201312,4.2,76,23,66080,104000,82400
7596,37.59643453,127.0413943,352,200407,4.2,107,32,56640,62080,59200
5527,37.58115095,127.0257399,71,196910,5,19,6,11200,29760,21600
15514,37.58349197,127.0133821,864,200803,4.1,75,23,67360,93120,82400
5039,37.60590025,127.0362037,90,198509,2.3,62,19,32960,45600,40000
6704,37.60749428,127.0142788,529,200310,3.9,81,25,45120,68000,58400
13866,37.60416609,127.0382549,56,200310,4,83,25,64160,70400,68000
10950,37.60968453,127.0207122,560,200606,4.1,81,25,74240,100160,86400
19045,37.60182279,127.0404461,120,201007,4.2,181,55,136000,159840,146400
37692,37.608604,127.016025,399,201905,4.8,82,25,87200,111200,101600
21279,37.60924893,127.017781,434,200504,3.8,77,23,57920,74720,68800
69802,37.6032552,127.008165,81,198910,0,60,18,13120,14560,13280
15653,37.5990832,127.0421024,787,200710,4.3,79,24,68000,100640,80800
815,37.5811957,127.017276,218,199410,3.6,93,28,48800,54880,53600
18435,37.60977495,127.0188276,449,201007,4.4,84,25,80960,117600,94400
23154,37.5868417,127.039921,38,197110,3.3,39,12,13440,30880,25600
5779,37.610524,127.024358,1377,200303,4,80,24,61280,79840,72800
6631,37.58225154,127.0344578,299,200503,4.1,76,23,75680,76960,76000
36274,37.5804612,127.018142,1186,201701,4.3,66,20,66560,104640,88000
12086,37.58212966,127.013486,377,200912,3.8,74,22,68800,93280,76800
17011,37.58097608,127.0159267,416,200811,4.2,81,25,75520,120640,91200
51813,37.58002227,127.0284702,1048,202208,0,0,0,NaN,NaN,NaN
10484,37.606291,127.0099887,403,200511,4.1,78,24,70880,85280,74400
6109,37.60737728,127.0380753,2197,200304,4.1,82,25,61920,79200,71200
38437,37.6116293,127.02734,2352,201902,4.5,83,25,108000,168000,118400
15982,37.60336828,127.0421773,145,200707,4.4,87,26,58400,70560,62400
5059,37.58051141,127.0140156,585,199211,3.7,72,22,45920,74400,55200
3707,37.60650376,127.0083851,271,200001,3.4,85,26,44960,59360,50400
24555,37.57909551,127.0306435,311,201503,3.9,76,23,64640,130720,104000
5060,37.5809645,127.0358701,65,197811,3.5,80,24,42720,65120,53600
19468,37.6127541,127.0258143,376,201009,3.9,79,24,73920,116320,88000
6276,37.61178635,127.0161462,1634,200504,4,77,23,61920,113440,80800
5054,37.58018968,127.035752,261,199911,4.6,85,26,63840,119840,96800
2816,37.5803242,127.011787,919,199310,3.4,74,22,44960,61280,52800
6275,37.61269411,127.019073,1605,200504,4.4,79,24,64640,116000,88000
14110,37.61118841,127.0136453,52,199901,3.7,75,23,42400,80640,61600
5430,37.57852921,127.0324047,62,199810,4.5,144,44,45600,97600,80000
14034,37.57749779,127.0189825,72,200011,0,62,19,35200,40320,38400
27544,37.5834425,127.006274,37,199908,4,57,17,32000,70400,64800
11078,37.61044103,127.0368718,1372,200607,4,79,24,63680,92960,78400
11092,37.61367673,127.0257104,480,200604,4.4,80,24,67040,119680,75200
73,37.57918062,127.035593,228,197706,3.7,90,27,43840,56000,48000
10027,37.57718569,127.029497,42,200410,3.8,61,18,45600,83520,59200
6120,37.57799215,127.0146943,113,200308,4,87,26,60960,99680,81600
18633,37.6139408,127.0207269,1247,201005,4.3,86,26,62240,96960,76000
6277,37.60788423,127.0058937,74,200311,4,85,26,46400,68320,56800
11119,37.57737943,127.0150293,78,200609,0,109,33,80640,85760,85600
18022,37.57603061,127.0211511,288,200903,4.2,83,25,82400,117760,95200
18404,37.61077191,127.0389922,714,201004,4,79,24,57760,77280,63200
2910,37.61412896,127.015902,252,198811,3.3,84,25,41120,63200,54400
20189,37.57583007,127.0315387,32,200511,0,74,22,44000,57600,56000
18355,37.57718397,127.0357234,435,200902,4.3,37,11,36640,109120,62400
14050,37.57785497,127.0099459,129,200212,0,65,20,15840,21920,20800
6236,37.61554862,127.0179819,2017,200312,3.9,79,24,62080,77120,68800
6025,37.60774246,127.0449658,1531,200306,4,87,26,48800,65280,55200
7142,37.58144093,127.0443884,88,199712,4.7,100,30,64160,72800,65600
18398,37.6167932,127.02105,1330,201005,4.3,79,24,60160,114880,80000
6004,37.61482713,127.0365795,384,200211,4.1,91,28,65600,79520,68800
19008,37.57534945,127.0360395,844,201104,4.4,79,24,77760,122880,100800
